,team,season,opp,datetime,day_week,week,W/L,ot,record,home/away,team_score,opp_score,1D_gained,team_total_yards,team_pass_yards,team_rush_yards,team_turnover,1D_allowed,opp_total_yards,opp_pass_yards,opp_rush_yards,opp_turnover,offense_expected_points,defense_expected_points,sp_expected_points
114,IND,2008,TEN,2008-10-27 20:39:00,Mon,8,0.0,0,3-4,AWAY,21.0,31.0,19.0,317.0,223.0,94.0,2.0,23.0,281.0,193.0,88.0,0.0,0.61,-9.28,-1.99
115,IND,2008,NWE,2008-11-02 20:23:00,Sun,9,1.0,0,4-4,HOME,18.0,15.0,18.0,301.0,254.0,47.0,0.0,22.0,342.0,202.0,140.0,2.0,13.15,-7.35,0.5
116,IND,2008,PIT,2008-11-09 16:15:00,Sun,10,1.0,0,5-4,AWAY,24.0,20.0,17.0,290.0,228.0,62.0,0.0,18.0,322.0,267.0,55.0,3.0,7.2,0.21,-4.41
117,IND,2008,HOU,2008-11-16 13:02:00,Sun,11,1.0,0,6-4,HOME,33.0,27.0,30.0,474.0,320.0,154.0,0.0,16.0,356.0,179.0,177.0,1.0,23.46,-15.74,-1.94
118,IND,2008,LAC,2008-11-23 20:20:00,Sun,12,1.0,0,7-4,AWAY,23.0,20.0,19.0,341.0,250.0,91.0,1.0,21.0,394.0,274.0,120.0,1.0,12.32,-11.6,0.59
119,IND,2008,CLE,2008-11-30 13:02:00,Sun,13,1.0,0,8-4,AWAY,10.0,6.0,14.0,215.0,125.0,90.0,3.0,13.0,193.0,92.0,101.0,2.0,-9.81,13.73,-0.08
120,IND,2008,CIN,2008-12-07 13:02:00,Sun,14,1.0,0,9-4,HOME,35.0,3.0,20.0,334.0,277.0,57.0,1.0,17.0,252.0,170.0,82.0,4.0,13.88,20.1,-2.31
121,IND,2008,DET,2008-12-14 13:02:00,Sun,15,1.0,0,10-4,HOME,31.0,21.0,28.0,421.0,315.0,106.0,2.0,18.0,323.0,233.0,90.0,2.0,25.19,-1.25,-13.62
122,IND,2008,JAX,2008-12-18 20:15:00,Thu,16,1.0,0,11-4,AWAY,31.0,24.0,20.0,396.0,364.0,32.0,0.0,28.0,409.0,304.0,105.0,1.0,21.67,-14.9,-1.68
123,IND,2008,TEN,2008-12-28 13:02:00,Sun,17,1.0,0,12-4,HOME,23.0,0.0,21.0,390.0,269.0,121.0,0.0,8.0,125.0,42.0,83.0,0.0,13.6,7.96,0.95
